,Place_type,geometry,icon,id,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity
89,restaurant,"{'location': {'lat': 13.703776, 'lng': 100.492543}, 'viewport': {'northeast': {'lat': 13.7057527302915, 'lng': 100.4939286802915}, 'southwest': {'lat': 13.7030547697085, 'lng': 100.4912307197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,8991a74c5f74d073b101ef2bfee2731aa51a64e3,Manohra Dining Cruises at Anantara Riverside Bangkok Resort,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110501993896835489410"">MercedesLover29</a>'], 'photo_reference': 'CmRaAAAAyLdhCFrS3ETTBNg3iTxz_DDpooTO1NvamMTgtcyoeJqdaSZKw9sWDTmPp5tOHqy8tfSsGcWPcFC0eGEKs0CKHz0iI0_w70tpi4N4ZkcuGm2YuRK_kVzm652bWedmdYC-EhA6d0eFu56aaxwUHmNbhqd-GhTfTf95b4fHGmMQKjFLq4_VMW8dqA', 'width': 3264}]",ChIJP4K3ao-Y4jARUEubDKGTJK4,"{'compound_code': 'PF3V+G2 Bangkok, Thailand', 'global_code': '7P52PF3V+G2'}",,4.7,ChIJP4K3ao-Y4jARUEubDKGTJK4,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",3,"Samre, Thon Buri"
90,restaurant,"{'location': {'lat': 13.717546, 'lng': 100.48516}, 'viewport': {'northeast': {'lat': 13.7188864802915, 'lng': 100.4864917802915}, 'southwest': {'lat': 13.7161885197085, 'lng': 100.4837938197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,4a9e92db191f0cd89b3ac5e824b137b27021097c,"บริษัท อินทัชธนกร จำกัด ( เต้าหู้ เส่งเฮง,น้ำสมุนไพร มีคุน )",,"[{'height': 315, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111998941998592661201"">บริษัท อินทัชธนกร จำกัด ( เต้าหู้ เส่งเฮง,น้ำสมุนไพร มีคุน )</a>'], 'photo_reference': 'CmRaAAAAYookgr53Df18iyf-be5f8VbyBw1MaQITH8_zd14zzmwNzxqL5a6LOGdbjirjgV-wgDXcItxwbwwTnF0DLzzDuleeujvJgHjOYJkhExPxgUF3o0TWuC0ksfSSvYoWHuECEhDi1q3ALsfshZ_Ysud7JgQmGhTBb40pxle7yiDuZI7nu8xfGfWZgQ', 'width': 851}]",ChIJH1l3mPWY4jAREVkQwkR4Flw,"{'compound_code': 'PF9P+23 Bangkok, Thailand', 'global_code': '7P52PF9P+23'}",,,ChIJH1l3mPWY4jAREVkQwkR4Flw,GOOGLE,"['restaurant', 'food', 'health', 'point_of_interest', 'store', 'establishment']",,"Soi Somdet Phra Chao Tak Sin 18, Bukkhalo, Thon Buri"
91,restaurant,"{'location': {'lat': 13.7120268, 'lng': 100.4928453}, 'viewport': {'northeast': {'lat': 13.7134325802915, 'lng': 100.4940718802915}, 'southwest': {'lat': 13.7107346197085, 'lng': 100.4913739197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,5b46c62cf91960056ddfee6f8ab3804ef1cb683a,บัตเตอร์ตามสั่ง By เจ๊มาลี,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106175534535273485796"">Songpon BT</a>'], 'photo_reference': 'CmRaAAAASNVMrhFgTaE8f3qr7JqIfdETjnadTxs7eA68mMdpLfy_NDdIxmTGSA6DyYVHFhBYHLfmwRSrbm-2RnFp2TdcRvw8kzBZ7E8Bj7OZoc2vvYH-9JXKdLVCTkK6nXnB33JXEhAl2i4erca4TXRtGfaov9JuGhR4sbZ80ZHjNBmb6f5IEKrYH_BQnA', 'width': 4608}]",ChIJgxQgeuyZ4jARMb6YRTV1Hto,"{'compound_code': 'PF6V+R4 Bangkok, Thailand', 'global_code': '7P52PF6V+R4'}",,5,ChIJgxQgeuyZ4jARMb6YRTV1Hto,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",3,"101 ตรอก, Suttharam 12 Alley, Samre, Thon Buri"
92,restaurant,"{'location': {'lat': 13.713218, 'lng': 100.4928875}, 'viewport': {'northeast': {'lat': 13.7146281302915, 'lng': 100.4942427802915}, 'southwest': {'lat': 13.71193016970849, 'lng': 100.4915448197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,ca35b740a26a544e6ef5d194547b65ac598a5cf8,ส้มตำวัดสุทธาราม,,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111836508687946382518"">สุกฤต รังสิโรภาส</a>'], 'photo_reference': 'CmRaAAAAcZig8eo-5AJHqvCn2rieqngt_EVCvN4vVGb3RW9PPSwcvae3V9DvGftbxH7NqzvO9USQtrI7wyd_Mrd8SUZOO6KRGcxDH9HVejWVs9tdtTsfZMv2Iuz7iHr75s3SCENOEhC5UL8w2k7YjiuqQddsjhseGhQTVDzydrCE-xkJLNfJz4ylJSpXXg', 'width': 1110}]",ChIJ-aZxJ5mZ4jARFuUCXwe-qbs,"{'compound_code': 'PF7V+75 Bangkok, Thailand', 'global_code': '7P52PF7V+75'}",,5,ChIJ-aZxJ5mZ4jARFuUCXwe-qbs,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,"Samre, Thon Buri"
93,restaurant,"{'location': {'lat': 13.713254, 'lng': 100.4929209}, 'viewport': {'northeast': {'lat': 13.7146449302915, 'lng': 100.4942732302915}, 'southwest': {'lat': 13.7119469697085, 'lng': 100.4915752697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,adf1c623045e3492a2b7b5a9bd81849c2c9f9982,เมี่ยงปลาเผา101 วัดสุทธาราม,{'open_now': True},"[{'height': 809, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110801697658395741023"">เมี่ยงปลาเผา101 วัดสุทธาราม</a>'], 'photo_reference': 'CmRaAAAAUk8Y3RcnxlAvFPPR4AIPXYrQ42fEVoctKZjIOIEwXnUL-oT6Ie5XH3_JMxkr1_HHdAbeqF0qIHT79zAazu7GnErAtiZ-aHk3pEH9Hx3aA6VXZWhkbVVnvuWUJySeon80EhDZqarjslXPvAJzjfcpRZOtGhQct5gIdz6EHr1pXI0uePB2kNt_Mg', 'width': 1440}]",ChIJS8C9jBmZ4jARkQufWIAU8xU,"{'compound_code': 'PF7V+85 Bangkok, Thailand', 'global_code': '7P52PF7V+85'}",,,ChIJS8C9jBmZ4jARkQufWIAU8xU,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"102 Somdet Phra Chao Tak Sin 17 Alley, Samre, Thon Buri"
94,restaurant,"{'location': {'lat': 13.713245, 'lng': 100.4937528}, 'viewport': {'northeast': {'lat': 13.7145656302915, 'lng': 100.4950999302915}, 'southwest': {'lat': 13.7118676697085, 'lng': 100.4924019697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,162d06cc994354b2dfd341733b4345a6d7b043bd,ผัดไทหอยทอดเจ้นาด วัดสุธาราม,{'open_now': True},"[{'height': 1212, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103404477671586303360"">Kalyaphas Bangseang</a>'], 'photo_reference': 'CmRaAAAADSA1arGWIE_kmOWpS0BCnH9ablUnJijrRFf3OJHs6zLR28diLa9lLrLRGkvapk7hOGP2pefswnFJ607wpyCVvd3NCROCSn-zTlc15MDW30v6oIinUTwIUdKdR36WsdEcEhAhabUkJc3ytBZsr32YSnK4GhSxtbP_GGH_eyLDWpPJLsiejd-kUQ', 'width': 1350}]",ChIJM-dM8B2Z4jARmnx0mjUrR4k,"{'compound_code': 'PF7V+7G Bangkok, Thailand', 'global_code': '7P52PF7V+7G'}",,,ChIJM-dM8B2Z4jARmnx0mjUrR4k,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Somdet Phra Chao Tak Sin 19 Alley, Bang Lamphu Lang, Khlong San"
95,restaurant,"{'location': {'lat': 13.7134645, 'lng': 100.4915628}, 'viewport': {'northeast': {'lat': 13.7148093802915, 'lng': 100.4929118802915}, 'southwest': {'lat': 13.7121114197085, 'lng': 100.4902139197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,a07dd98d709dec5debe1e0634fe096b5c6e53870,ส.ข้าวมันไก่,,,ChIJiR5aLyyZ4jARA4ObHUjiUPY,"{'compound_code': 'PF7R+9J Bangkok, Thailand', 'global_code': '7P52PF7R+9J'}",,5,ChIJiR5aLyyZ4jARA4ObHUjiUPY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,"373 Somdet Phra Chao Tak Sin 19 Alley, Bukkhalo, Thon Buri"
96,restaurant,"{'location': {'lat': 13.7134486, 'lng': 100.4915461}, 'viewport': {'northeast': {'lat': 13.7148090802915, 'lng': 100.4928948802915}, 'southwest': {'lat': 13.7121111197085, 'lng': 100.4901969197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,a8441dc5815e9199b8088d954f96876665b4fdc0,ร้านส.ข้าวมันไก่ ก๋วยเตี๋ยวไก่มะระ,,,ChIJy58uIfOZ4jARuLWDSN8um6M,"{'compound_code': 'PF7R+9J Bangkok, Thailand', 'global_code': '7P52PF7R+9J'}",,,ChIJy58uIfOZ4jARuLWDSN8um6M,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Somdet Phra Chao Tak Sin 19, Samre, Thon Buri"
97,restaurant,"{'location': {'lat': 13.7134253, 'lng': 100.4913848}, 'viewport': {'northeast': {'lat': 13.7148057802915, 'lng': 100.4927347302915}, 'southwest': {'lat': 13.7121078197085, 'lng': 100.4900367697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,bbeae152ad27831e5c0363e0eec1f585de014aca,บะหมี่เกี๊ยว&เตี๋ยวลูกชิ้นปลาเจ๊ณี,,,ChIJYx4sp9CZ4jARZK494sg_apA,"{'compound_code': 'PF7R+9H Bangkok, Thailand', 'global_code': '7P52PF7R+9H'}",,,ChIJYx4sp9CZ4jARZK494sg_apA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"ตลาดสำเหร่เปิดใหม่, Somdet Phra Chao Tak Sin 19 Alley, Samre, Thon Buri"
98,restaurant,"{'location': {'lat': 13.7135808, 'lng': 100.4937498}, 'viewport': {'northeast': {'lat': 13.7149291302915, 'lng': 100.4951076302915}, 'southwest': {'lat': 13.7122311697085, 'lng': 100.4924096697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,54f33493855a3ad63be974e5869fd1a21c2cfb89,เจ้นาตผัดไทหอยทอดวัดสุธาราม,{'open_now': True},"[{'height': 1212, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103404477671586303360"">Kalyaphas Bangseang</a>'], 'photo_reference': 'CmRaAAAA4VqJ2bqbdouM-Ey3_tmQhASMpj8KRiii83ucV7qtSrOuzRiR-sVjf9K2vTw6s9DCLVdJPfslsOee7KyV3Y31VgzKnzSDl_-1SyOL-R-T5BrqKk4Jae7yA-cHXWVIUvCEEhBRGuawsSsbx_NRmrXFj55OGhQL-uFRUeMdahH_fjK4JK79QuygIw', 'width': 1350}]",ChIJYeVnF1KZ4jARxC5V9E0N0Rg,"{'compound_code': 'PF7V+CF Bangkok, Thailand', 'global_code': '7P52PF7V+CF'}",,5,ChIJYeVnF1KZ4jARxC5V9E0N0Rg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,"ตลาดร่วมของกิน, Watsuttharam Alley"
99,restaurant,"{'location': {'lat': 13.711715, 'lng': 100.4943446}, 'viewport': {'northeast': {'lat': 13.7130639302915, 'lng': 100.4956936802915}, 'southwest': {'lat': 13.7103659697085, 'lng': 100.4929957197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,d4febc8accb137cd6ff33b776c844c04dcecb5b7,เอ๋ร้านตามสั่ง,,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104940183919057042346"">ภิรมณ์ สีวัน</a>'], 'photo_reference': 'CmRaAAAAozrTgrFSpww0wMgDB4SKsrI4MKSbC2tgOzJfenmxK7KhUEupMvoBrXTH3W2xBgURanSogOWeafBxGjaDwrthAZwuNyY7UUff-t4i-ATz_6QUMB9fbhEv97LHzUM6jyLgEhCyNpVkT1xvIQxN2_QwVxgYGhTatUoXowV5775rb_5oBJ0_DXTfVQ', 'width': 800}]",ChIJt7xKR-SZ4jARERFLJJE4r0M,"{'compound_code': 'PF6V+MP Bangkok, Thailand', 'global_code': '7P52PF6V+MP'}",,,ChIJt7xKR-SZ4jARERFLJJE4r0M,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"196, 4 Charoen Nakhon Road, Bang Lamphu Lang, Khlong San"
100,restaurant,"{'location': {'lat': 13.7122366, 'lng': 100.4946216}, 'viewport': {'northeast': {'lat': 13.7135605802915, 'lng': 100.4959508802915}, 'southwest': {'lat': 13.7108626197085, 'lng': 100.4932529197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,80583ffbc0d1a59b2e7154d6375cbfaddd9c7372,เอ๋ร้านอาหารตามสั่ง,,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104940183919057042346"">ภิรมณ์ สีวัน</a>'], 'photo_reference': 'CmRaAAAAjzXiOwjCkuLMrSAzG5fVT1GhMCbDzLI5VR7kz5hyMycSMCLAULrcYRomemDVESWCOHCyqJ3ornsKU910-5h2FE0_SNUZgZaY2nJeBADFgg6QONKYJbQxb9WKfi-Bl0-eEhB_qkETHC76na6uWmnWBGwbGhTEQOseN6zBfLZTPG4bKSs5kp5uag', 'width': 800}]",ChIJ08SKEeWZ4jAR1755dpTcgkg,"{'compound_code': 'PF6V+VR Bangkok, Thailand', 'global_code': '7P52PF6V+VR'}",,5,ChIJ08SKEeWZ4jAR1755dpTcgkg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,"196 Charoen Nakhon 46 Alley, Bang Lamphu Lang, Khlong San"
101,restaurant,"{'location': {'lat': 13.7134468, 'lng': 100.4907745}, 'viewport': {'northeast': {'lat': 13.7147738802915, 'lng': 100.4921295802915}, 'southwest': {'lat': 13.7120759197085, 'lng': 100.4894316197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,ced2f30a5166d40a61306ae8131e7d695f259155,หม่าล่านักสู้ - Mahlar Naksoo,,"[{'height': 810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112384513514724179606"">หม่าล่านักสู้ - Mahlar Naksoo</a>'], 'photo_reference': 'CmRaAAAA_pu_W_w3DkNzs3JnrDN35EdcEIx_8_jHOltIVoQFzIzK77VCru2vCrsQ1oVnYaPyfz1ypv3hwSqvY-g6ULZX4nvAnTNNRTicKRjlvlAu1BSsdbQne10IfxQQR7dEiU0DEhDvYpu3IWZBjBuWX4DTZpWEGhT3wcENWcC7JGpjvgC7dNYez-oAoQ', 'width': 1440}]",ChIJMbnVVMaZ4jARQAcXBU7lDo0,"{'compound_code': 'PF7R+98 Bangkok, Thailand', 'global_code': '7P52PF7R+98'}",,5,ChIJMbnVVMaZ4jARQAcXBU7lDo0,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,"183 Somdet Phra Chao Tak Sin 19 Alley, Samre, Thon Buri"
102,restaurant,"{'location': {'lat': 13.7133362, 'lng': 100.4905848}, 'viewport': {'northeast': {'lat': 13.7146549802915, 'lng': 100.4919429802915}, 'southwest': {'lat': 13.7119570197085, 'lng': 100.4892450197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,6247a6870dbbc7ca51fa62dd44eb42b5bae6e816,ผัดไทเจ้านาดวัดสุธา,{'open_now': True},"[{'height': 1108, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103404477671586303360"">Kalyaphas Bangseang</a>'], 'photo_reference': 'CmRaAAAAb_BHp0XOQ4W9NP4YZw7hTcLJfy_XyNuefT8lrOLw0CMO3F8BuBPojKuWpydlzkvSYd4w2tzksE--rkd0GBmy5aL1ho7l18IVa0Dl_zVzDugxzUwVwB-MdV0Tc8rbQjDuEhBk7R_xU_rQ4aM6qq2D_LPHGhSXBAYyDGyrc6-a09UYiNzDG1xvGw', 'width': 1477}]",ChIJf5LmojuZ4jARYao1JjUG1Io,"{'compound_code': 'PF7R+86 Bangkok, Thailand', 'global_code': '7P52PF7R+86'}",,,ChIJf5LmojuZ4jARYao1JjUG1Io,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Somdet Phra Chao Tak Sin 19 Alley, Bukkhalo, Thon Buri"
103,restaurant,"{'location': {'lat': 13.713612, 'lng': 100.494571}, 'viewport': {'northeast': {'lat': 13.7149645302915, 'lng': 100.4959013802915}, 'southwest': {'lat': 13.7122665697085, 'lng': 100.4932034197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,5799608c13cbc6e266ffff57050ecf25ce2eff61,ร้านก๋วยเตี๋ยวลูกชิ้นปลา แยกวัดสุทธาราม,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105914521456660182476"">Chanapa Kwunyeun</a>'], 'photo_reference': 'CmRaAAAAN3Wd0nl3oYHfE2roCgfrljYGdfme4ggPpGVsD96rx2w2he1xLy1He6YwET5sBcW3P8hivkI_gqQ-lsNBnY7peIKgcTPsBAdLQYG_5pX6jvtm-4_gZ5sC1f8kkJd2imJ8EhCuvBoSKx1t8Mk03Wx_pLTBGhRBZ9FX7r1SA714llcDCBN-gEx84Q', 'width': 4032}]",ChIJy8rEaEOZ4jARqIxrIgP92mg,"{'compound_code': 'PF7V+CR Bangkok, Thailand', 'global_code': '7P52PF7V+CR'}",,5,ChIJy8rEaEOZ4jARqIxrIgP92mg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,"583 เจริญนคร, Bang Lamphu Lang, Khlong San"
104,restaurant,"{'location': {'lat': 13.7146541, 'lng': 100.4913663}, 'viewport': {'northeast': {'lat': 13.7159245302915, 'lng': 100.4927030802915}, 'southwest': {'lat': 13.7132265697085, 'lng': 100.4900051197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,b2294259e052655d947bd7d6a794ac6f84f1979c,ร้านก๋วยเตี๋ยวเนื้อ,,,ChIJRXli-dWZ4jARVAlvD0nW7jI,"{'compound_code': 'PF7R+VG Bangkok, Thailand', 'global_code': '7P52PF7R+VG'}",,,ChIJRXli-dWZ4jARVAlvD0nW7jI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"53 Somdet Phra Chao Tak Sin 17 Alley, Samre, Thon Buri"
105,restaurant,"{'location': {'lat': 13.714582, 'lng': 100.4939697}, 'viewport': {'northeast': {'lat': 13.7160319302915, 'lng': 100.4953357302915}, 'southwest': {'lat': 13.7133339697085, 'lng': 100.4926377697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,6ebde01d5b388b8e24e4b848008c031b2e13e872,อาหารตามสั่งป้าเป้าอินดี้40,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115204208159111254975"">Pakamon Houiouiporn</a>'], 'photo_reference': 'CmRaAAAAcxmaskr0OYg52E9mAThXnNo2DeIikkPqxjZ9ktU096nI10h6Q7j7auJ25FWpNFtDDEWFOAhkQk2meEzPWdBscamB2t5m8BujOKc2RDJIShPSw0S1CFSkUQsjuxLF20NCEhD7S3j5Fnowyb718jsO7HEtGhSEH2c4LrHrPIX_gkJTv-ZYWmF3ng', 'width': 4608}]",ChIJh12R-KKZ4jARApjOKEzMOBI,"{'compound_code': 'PF7V+RH Bangkok, Thailand', 'global_code': '7P52PF7V+RH'}",,,ChIJh12R-KKZ4jARApjOKEzMOBI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"315 Soi Charoen Nakhon 40, Bang Lamphu Lang, Khlong San"
106,restaurant,"{'location': {'lat': 13.7147384, 'lng': 100.4938728}, 'viewport': {'northeast': {'lat': 13.7161196802915, 'lng': 100.4952272302915}, 'southwest': {'lat': 13.7134217197085, 'lng': 100.4925292697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,7935db2f51dedde8b93705fbada322f4528d2da3,ป้าเตี้ย R / ตามสั่ง,{'open_now': False},"[{'height': 2289, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112486632401184151401"">ป้าเตี้ย R / ตามสั่ง</a>'], 'photo_reference': 'CmRaAAAAfI1Fgd4GD-6Svl1REkET-PjSp2Kxh5yZAtR7DpiFXK3Zoy7Jq4v5fBkak8i7Tur3PGIPGAT3mm2AlPOye8rjAjRkGgU8buq-nfR4SH5ddqgnXo8ytbu_RnMWPd2KVOBIEhASSX3QGwcdXk_EipA7QMDqGhRbdv5P24W_BfmMtc0ofY73DjutEA', 'width': 2289}]",ChIJ8xqU3-WZ4jARc5mDp595yUs,"{'compound_code': 'PF7V+VG Bangkok, Thailand', 'global_code': '7P52PF7V+VG'}",,5,ChIJ8xqU3-WZ4jARc5mDp595yUs,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",5,"393 Soi Charoen Nakhon 40, Bang Lamphu Lang, Khlong San"
107,restaurant,"{'location': {'lat': 13.7109693, 'lng': 100.4902409}, 'viewport': {'northeast': {'lat': 13.7123221802915, 'lng': 100.4915879302915}, 'southwest': {'lat': 13.7096242197085, 'lng': 100.4888899697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,3606246169474586979605b93ef116997cf0e9e9,บ้านคุณโอ๋,,,ChIJgbQCfouY4jAR-Z49xOcexf0,"{'compound_code': 'PF6R+93 Bangkok, Thailand', 'global_code': '7P52PF6R+93'}",,,ChIJgbQCfouY4jAR-Z49xOcexf0,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"72 Somdet Phra Chao Tak Sin 21 Alley, Samre, Thon Buri"
108,restaurant,"{'location': {'lat': 13.7117854, 'lng': 100.4896362}, 'viewport': {'northeast': {'lat': 13.7131172802915, 'lng': 100.4909914302915}, 'southwest': {'lat': 13.7104193197085, 'lng': 100.4882934697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,abb7e44600936890a1114e62e88e417756b06d71,ข้าวแกง 20 บาท วัดสุทธาราม,,,ChIJ_d9BDfKZ4jAREUjzyrttUNw,"{'compound_code': 'PF6Q+PV Bangkok, Thailand', 'global_code': '7P52PF6Q+PV'}",,,ChIJ_d9BDfKZ4jAREUjzyrttUNw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"เลขที่ 15/50 ซอย 19, Somdet Phra Chao Tak Sin Road, Samre, Thon Buri"
109,restaurant,"{'location': {'lat': 13.7129719, 'lng': 100.4895236}, 'viewport': {'northeast': {'lat': 13.7143015302915, 'lng': 100.4908817802915}, 'southwest': {'lat': 13.7116035697085, 'lng': 100.4881838197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,abc3b7c2da99792fc74ecd4aace6b10c0cacbf35,บ้านบุญถาวร,,,ChIJjbkF8hSZ4jARXyNiwfGRcUo,"{'compound_code': 'PF7Q+5R Bangkok, Thailand', 'global_code': '7P52PF7Q+5R'}",,,ChIJjbkF8hSZ4jARXyNiwfGRcUo,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"101 Somdet Phra Chao Tak Sin 19 Alley, Samre, Thon Buri"
110,restaurant,"{'location': {'lat': 13.7115168, 'lng': 100.4895172}, 'viewport': {'northeast': {'lat': 13.7128432302915, 'lng': 100.4908746802915}, 'southwest': {'lat': 13.7101452697085, 'lng': 100.4881767197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,da62cf666ea4d8c60455d34d2710b4726a853964,ก.ไผ่คูณ,,,ChIJoaQl5iqZ4jARZ6EIpwv0PO0,"{'compound_code': 'PF6Q+JR Bangkok, Thailand', 'global_code': '7P52PF6Q+JR'}",,,ChIJoaQl5iqZ4jARZ6EIpwv0PO0,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"เลขที่ 77 ซอย โรงพยาบาลสมเด็จพระปิ่นเกล้า บุคโล ธนบุรีง, 11 Somdet Phra Chao Tak Sin Road, Thon Buri"
111,restaurant,"{'location': {'lat': 13.715463, 'lng': 100.493849}, 'viewport': {'northeast': {'lat': 13.7164876802915, 'lng': 100.4951795802915}, 'southwest': {'lat': 13.7137897197085, 'lng': 100.4924816197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,32d08981e9820b701c311b268d4359eb6aed569d,ครัวออมมี่ Oommy's Kitchen,{'open_now': True},"[{'height': 405, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110767048447176515528"">ครัวออมมี่ Oommy&#39;s Kitchen</a>'], 'photo_reference': 'CmRaAAAAddDk9lIA7yU8entqbmMqWJwOiwT5-c93gV3JCIpJiKPbQx_KzndTr0JU70nW2RZXUhdSBS3foJAcoHg7u-xD5g249d7UwiOane-5r--n17SY-LqcXd_oJuKX_mLtiLRgEhB5p9TvRpndv53pFa4qgZJsGhSTivC8NGbTziPxXunwmKgrTT25fw', 'width': 720}]",ChIJt34n5vKY4jAR0zcCWwdQ7sY,"{'compound_code': 'PF8V+5G Bangkok, Thailand', 'global_code': '7P52PF8V+5G'}",,4.8,ChIJt34n5vKY4jAR0zcCWwdQ7sY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",29,"786 Soi Charoen Nakhon 40, Bang Lamphu Lang, Khlong San"
112,restaurant,"{'location': {'lat': 13.7097386, 'lng': 100.4947062}, 'viewport': {'northeast': {'lat': 13.7111213802915, 'lng': 100.4960837302915}, 'southwest': {'lat': 13.7084234197085, 'lng': 100.4933857697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,a9fdc860288f78474644aa7cd877f401e408ab6e,ร้านโจ๊กแม่กบ,,,ChIJveVd25GZ4jARUIkHGSsmDLg,"{'compound_code': 'PF5V+VV Bangkok, Thailand', 'global_code': '7P52PF5V+VV'}",,,ChIJveVd25GZ4jARUIkHGSsmDLg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"เลขที่ 209, สำเหร่, Thon Buri"
113,restaurant,"{'location': {'lat': 13.7113917, 'lng': 100.4892077}, 'viewport': {'northeast': {'lat': 13.7127274802915, 'lng': 100.4905272302915}, 'southwest': {'lat': 13.7100295197085, 'lng': 100.4878292697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,7ebe0e392ceb047d5ebe2322982af4a6835cfb46,หมูปิ้งนมสด ฝั่งธน,{'open_now': True},,ChIJderISOSZ4jARxqW45jgmvus,"{'compound_code': 'PF6Q+HM Bangkok, Thailand', 'global_code': '7P52PF6Q+HM'}",,,ChIJderISOSZ4jARxqW45jgmvus,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"47 Somdet Phra Chao Tak Sin 21 Alley, Samre, Thon Buri"
